dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,164.085447,160.893016,154.404225,21.728028,-67.771454,-0.148568,6.231332
0.020000,164.492395,160.873216,154.811654,20.371432,-67.829807,-2.917631,6.237806
0.020000,164.872346,160.857112,155.191947,19.014625,-67.840332,-0.526253,6.243844
0.020000,165.225282,160.844210,155.545118,17.658575,-67.802512,1.890999,6.249448
0.020000,165.551180,160.834054,155.871174,16.302807,-67.788403,0.705435,6.254616
0.020000,165.850030,160.826222,156.170127,14.947630,-67.758827,1.478805,6.259351
0.020000,166.121813,160.820328,156.441974,13.592338,-67.764596,-0.288460,6.263653
0.020000,166.366529,160.816021,156.686727,12.237693,-67.732248,1.617385,6.267523
0.020000,166.584197,160.812986,156.904417,10.884463,-67.661508,3.537038,6.270962
0.020000,166.774821,160.810943,157.095052,9.531774,-67.634454,1.352664,6.273972
0.020000,166.938414,160.809647,157.258650,8.179887,-67.594373,2.004068,6.276553
0.020000,167.074970,160.808888,157.395208,6.827890,-67.599844,-0.273552,6.278706
0.020000,167.184497,160.808492,157.504736,5.476431,-67.572949,1.344740,6.280432
0.020000,167.267021,160.808319,157.587259,4.126160,-67.513550,2.969985,6.281732
0.020000,167.322541,160.808262,157.642780,2.776042,-67.505914,0.381800,6.282606
0.020000,167.351069,160.808252,157.671308,1.426389,-67.482654,1.162955,6.283055
0.020000,167.358963,160.808252,157.679202,0.394679,-51.585469,794.859252,6.283179
0.020000,167.359343,160.808252,157.679582,0.019023,-18.782792,1640.133846,6.283185
0.020000,167.359343,160.808252,157.679582,0.000000,-0.951165,891.581353,6.283185
